total_loss,iou_loss,l1_loss,conf_loss,cls_loss,lr,size
3.2393837638376386,1.7767047970479706,0.0,0.9762140221402213,0.486450184501845,3.6843579335793354e-05,741.5940959409594
3.2164243542435424,1.773819188191882,0.0,0.9558044280442806,0.4868007380073801,3.550081180811808e-05,779.8154981549816
3.235372693726937,1.7697011070110702,0.0,0.9793763837638376,0.4863025830258303,3.415243542435424e-05,731.9778597785978
3.2715166051660516,1.7998856088560886,0.0,0.9806457564575646,0.49099261992619925,3.2801328413284136e-05,750.0738007380074
3.2089261992619926,1.7927121771217711,0.0,0.9261845018450184,0.49003321033210334,3.145025830258302e-05,746.959409594096
3.163538745387454,1.7534059040590406,0.0,0.9267453874538745,0.4833874538745387,3.0101955719557197e-05,765.0036900369004
3.219509225092251,1.7780332103321033,0.0,0.9542915129151291,0.4871808118081181,2.8759298892988932e-05,771.719557195572
3.186767527675277,1.7626642066420666,0.0,0.9393173431734317,0.4847933579335793,2.74250184501845e-05,746.4428044280443
3.2058228782287825,1.7837933579335794,0.0,0.9344132841328413,0.48767158671586713,2.6101955719557194e-05,718.2066420664206
3.0942066420664207,1.7105940959409593,0.0,0.9083690036900369,0.47526937269372693,2.479276752767528e-05,756.0811808118082
3.146413284132841,1.740309963099631,0.0,0.9254833948339484,0.480690036900369,2.3500258302583023e-05,744.2656826568266
3.164321033210332,1.741280442804428,0.0,0.9430184501845018,0.480070110701107,2.2227011070110702e-05,746.5830258302583
3.1188708487084873,1.734830258302583,0.0,0.9040369003690036,0.4800110701107011,2.097568265682657e-05,750.3394833948339
3.1555756457564574,1.7533284132841327,0.0,0.9186088560885609,0.48356457564575644,1.974889298892989e-05,741.2472324723248
3.1369446494464945,1.7486531365313653,0.0,0.906590405904059,0.48160147601476017,1.854918819188192e-05,737.2029520295202
3.0820516605166053,1.7103357933579335,0.0,0.8966863468634687,0.4750147601476015,1.73790405904059e-05,736.9889298892989
3.1181033210332103,1.7235645756457565,0.0,0.9168856088560886,0.47769003690036904,1.6240885608856086e-05,744.3837638376384
3.2033690036900366,1.7615055350553506,0.0,0.9580073800738007,0.4838782287822878,1.513712177121771e-05,750.760147601476
3.115557195571956,1.726671586715867,0.0,0.9106826568265682,0.47817343173431737,1.4070036900369004e-05,754.9667896678967
3.1154760147601475,1.7295166051660518,0.0,0.9074464944649446,0.47852767527675283,1.3041660516605166e-05,751.2324723247233
3.1644059040590404,1.7395940959409595,0.0,0.9447380073800739,0.48010332103321035,1.2054354243542435e-05,750.1918819188191
3.11450184501845,1.7277453874538746,0.0,0.9090959409594096,0.47766051660516606,1.1109852398523984e-05,775.1881918819188
3.095874538745387,1.7262435424354243,0.0,0.8925682656826568,0.4771033210332103,1.0210630996309962e-05,748.9151291512915
3.1122656826568265,1.722339483394834,0.0,0.913029520295203,0.4769446494464945,9.358140221402214e-06,748.8487084870849
3.140948339483395,1.7366088560885609,0.0,0.9250627306273063,0.47929889298892986,8.554291512915129e-06,740.0811808118082
3.141560885608856,1.7452509225092252,0.0,0.9150885608856089,0.48126568265682657,7.80070479704797e-06,740.8634686346863
3.124811808118081,1.7256531365313652,0.0,0.9212435424354244,0.47784870848708494,7.098940959409594e-06,749.5571955719557
3.0947749077490774,1.721948339483395,0.0,0.8961033210332103,0.47674538745387457,6.450487084870849e-06,753.830258302583
3.105088560885609,1.7300996309963101,0.0,0.8964095940959409,0.47859040590405905,5.856623616236163e-06,744.4797047970479
3.117859778597786,1.734380073800738,0.0,0.90509963099631,0.4783911439114391,5.31870110701107e-06,746.4870848708487
3.113169741697417,1.728730627306273,0.0,0.9061512915129152,0.4782915129151291,4.837712177121771e-06,739.8007380073801
3.1341143911439113,1.7299926199261992,0.0,0.9248044280442804,0.47932841328413284,4.414738007380074e-06,736.9963099630996
3.14570110701107,1.739970479704797,0.0,0.9253025830258302,0.4804059040590406,4.050612546125462e-06,752.1771217712177
3.1123579335793354,1.7285018450184502,0.0,0.905239852398524,0.4786088560885609,3.746140221402214e-06,766.0442804428044
3.1403948339483394,1.7394169741697416,0.0,0.9207896678966789,0.4801881918819188,3.501826568265683e-06,749.859778597786
3.1130258302583025,1.7299446494464945,0.0,0.904970479704797,0.47800000000000004,3.3183062730627307e-06,768.1033210332104
3.1259704797047974,1.7392103321033212,0.0,0.9065756457564575,0.4801365313653136,3.1959225092250922e-06,749.9630996309963
2.9130110701107013,1.3158745387453874,0.6027121771217713,0.5929815498154982,0.40146125461254617,3.1349003690036903e-06,744.4723247232472
2.8939483394833947,1.32519926199262,0.6004760147601477,0.564,0.40422140221402214,3.125e-06,749.7047970479705
2.963992619926199,1.3387121771217712,0.6088154981549816,0.609380073800738,0.4070811808118081,3.125e-06,750.7380073800738
2.876531365313653,1.3104907749077492,0.5901660516605166,0.5750627306273063,0.40083763837638375,3.125e-06,729.5424354243543
2.938162361623616,1.3226937269372694,0.6083468634686346,0.6041033210332103,0.40300738007380077,3.125e-06,755.7712177121771
2.8934870848708485,1.3105055350553505,0.599520295202952,0.5832250922509226,0.4002324723247232,3.125e-06,756.5977859778598
2.9099040590405902,1.3283726937269371,0.5980922509225092,0.5788966789667896,0.4045645756457565,3.125e-06,736.3025830258302
2.9371881918819187,1.3349114391143913,0.5864870848708487,0.6102140221402214,0.4056088560885609,3.125e-06,724.2730627306273
2.9020959409594096,1.3199741697416976,0.5998376383763838,0.5795276752767528,0.40283763837638376,3.125e-06,738.169741697417
2.82760147601476,1.292538745387454,0.5729077490774908,0.5658819188191883,0.3963284132841328,3.125e-06,755.9852398523985
2.851811808118081,1.2938228782287822,0.595081180811808,0.5654428044280443,0.3974280442804428,3.125e-06,761.3653136531366
