431,9,163.58,47.79,99.02,312.32,0.92,-1,-1,-1
431,10,20.41,-81.99,175.24,535.72,0.83,-1,-1,-1
432,9,161.88,47.98,98.26,310.52,0.94,-1,-1,-1
432,10,26.22,-82.58,174.37,528.73,0.83,-1,-1,-1
433,9,158.81,48.45,98.46,310.87,0.94,-1,-1,-1
433,10,30.42,-79.17,171.99,517.46,0.77,-1,-1,-1
434,9,153.72,48.66,98.93,310.26,0.93,-1,-1,-1
434,10,31.64,-85.09,174.03,521.89,0.73,-1,-1,-1
435,9,150.47,51.82,98.70,306.83,0.93,-1,-1,-1
435,10,30.54,-83.37,173.61,523.63,0.73,-1,-1,-1
436,9,148.62,53.50,98.60,305.24,0.91,-1,-1,-1
436,10,33.56,-85.12,175.49,531.94,0.79,-1,-1,-1
437,9,146.31,54.54,98.52,304.28,0.91,-1,-1,-1
437,10,36.04,-82.05,173.37,527.43,0.73,-1,-1,-1
438,9,141.51,56.02,99.31,303.77,0.89,-1,-1,-1
438,10,40.64,-80.76,172.22,522.87,0.75,-1,-1,-1
439,9,139.28,56.45,99.25,301.90,0.89,-1,-1,-1
439,10,42.91,-95.69,180.17,546.66,0.55,-1,-1,-1
440,9,138.96,58.09,98.91,298.82,0.86,-1,-1,-1
440,10,49.87,-97.00,182.88,551.25,0.67,-1,-1,-1
441,9,138.51,60.34,99.12,294.83,0.78,-1,-1,-1
441,10,53.80,-97.12,183.41,548.72,0.84,-1,-1,-1
442,9,139.27,65.28,98.88,287.74,0.81,-1,-1,-1
442,10,57.80,-98.92,185.10,546.75,0.79,-1,-1,-1
443,9,136.83,66.28,99.33,285.36,0.82,-1,-1,-1
443,10,64.50,-90.28,184.83,532.74,0.80,-1,-1,-1
444,9,130.81,67.04,98.67,283.50,0.86,-1,-1,-1
444,10,65.83,-92.14,190.87,535.62,0.71,-1,-1,-1
444,7,199.22,125.64,64.30,166.12,0.65,-1,-1,-1
445,9,127.49,72.64,96.76,276.93,0.86,-1,-1,-1
445,10,63.52,-94.48,198.44,545.96,0.81,-1,-1,-1
445,7,199.59,126.43,59.31,159.74,0.68,-1,-1,-1
446,9,125.75,75.97,94.66,269.26,0.87,-1,-1,-1
446,10,58.65,-102.12,207.63,561.15,0.80,-1,-1,-1
446,7,201.08,125.40,58.07,162.58,0.70,-1,-1,-1
447,9,124.38,77.03,94.19,266.65,0.85,-1,-1,-1
447,10,51.76,-112.87,216.21,576.55,0.77,-1,-1,-1
447,7,202.50,125.19,56.33,163.31,0.74,-1,-1,-1
448,9,124.82,78.50,92.96,263.74,0.86,-1,-1,-1
448,10,45.27,-126.29,226.41,597.69,0.75,-1,-1,-1
448,7,205.25,124.80,55.65,164.25,0.79,-1,-1,-1
449,9,124.10,80.65,91.86,261.11,0.84,-1,-1,-1
449,10,39.41,-127.58,232.51,607.84,0.72,-1,-1,-1
449,7,207.78,124.97,55.21,164.64,0.82,-1,-1,-1
450,9,121.35,83.07,90.89,257.50,0.79,-1,-1,-1
450,10,34.48,-128.38,236.68,613.81,0.75,-1,-1,-1
450,7,209.43,125.04,56.21,169.26,0.82,-1,-1,-1
451,9,120.50,83.80,89.31,251.90,0.75,-1,-1,-1
451,10,25.49,-142.10,246.40,635.10,0.77,-1,-1,-1
451,7,211.78,124.08,55.43,168.18,0.69,-1,-1,-1
452,9,119.69,85.76,89.30,251.46,0.69,-1,-1,-1
452,10,24.08,-138.51,246.36,627.20,0.74,-1,-1,-1
452,7,213.13,123.80,56.44,171.35,0.70,-1,-1,-1
453,9,126.82,97.89,78.91,220.67,0.52,-1,-1,-1
453,10,18.33,-145.92,254.22,644.79,0.78,-1,-1,-1
453,7,213.00,123.39,55.94,169.81,0.62,-1,-1,-1
454,9,128.01,102.57,76.44,212.69,0.50,-1,-1,-1
454,10,12.91,-146.77,256.04,647.31,0.81,-1,-1,-1
454,7,213.55,124.16,55.01,167.07,0.59,-1,-1,-1
455,9,124.73,98.63,79.69,221.84,0.35,-1,-1,-1
455,10,11.97,-133.15,249.74,627.62,0.81,-1,-1,-1
456,9,122.88,98.96,82.29,230.57,0.42,-1,-1,-1
456,10,7.77,-131.28,251.29,629.62,0.81,-1,-1,-1
457,9,118.05,89.50,87.84,247.59,0.38,-1,-1,-1
457,10,3.45,-133.18,252.05,630.17,0.83,-1,-1,-1
458,9,116.93,89.64,87.54,247.62,0.37,-1,-1,-1
458,10,2.11,-130.89,249.38,622.43,0.86,-1,-1,-1
459,9,115.06,89.12,88.17,249.70,0.45,-1,-1,-1
459,10,-1.00,-132.47,249.29,622.46,0.89,-1,-1,-1
460,9,117.18,94.35,84.50,239.01,0.61,-1,-1,-1
460,10,-4.88,-132.26,251.67,629.52,0.87,-1,-1,-1
461,9,112.65,93.48,85.92,241.15,0.50,-1,-1,-1
461,10,-8.22,-124.59,247.91,620.01,0.86,-1,-1,-1
462,9,106.62,88.50,90.25,251.60,0.20,-1,-1,-1
462,10,-10.81,-122.68,245.12,613.35,0.88,-1,-1,-1
463,10,-11.94,-122.57,242.30,606.53,0.89,-1,-1,-1
464,10,-12.43,-123.53,240.47,602.50,0.86,-1,-1,-1
465,10,-13.04,-123.89,236.49,592.46,0.86,-1,-1,-1
465,9,112.28,84.77,83.32,230.29,0.67,-1,-1,-1
466,10,-14.14,-120.80,234.20,586.72,0.83,-1,-1,-1
466,9,110.38,86.36,86.08,234.59,0.67,-1,-1,-1
467,10,-16.90,-120.81,233.00,583.67,0.84,-1,-1,-1
467,9,111.10,86.24,86.41,234.97,0.64,-1,-1,-1
468,10,-18.99,-118.83,231.17,578.94,0.83,-1,-1,-1
468,9,109.93,86.50,86.43,233.64,0.67,-1,-1,-1
469,10,-19.27,-108.75,225.70,564.70,0.86,-1,-1,-1
469,9,101.51,78.87,95.42,256.53,0.65,-1,-1,-1
470,10,-23.76,-111.18,226.65,567.52,0.87,-1,-1,-1
470,9,82.14,44.76,120.43,326.48,0.34,-1,-1,-1
471,10,-25.17,-107.45,223.67,559.11,0.86,-1,-1,-1
471,9,93.03,60.05,106.44,289.34,0.63,-1,-1,-1
472,10,-28.01,-104.79,224.81,562.02,0.85,-1,-1,-1
472,9,106.41,81.14,93.64,255.49,0.81,-1,-1,-1
473,10,-30.98,-109.36,228.13,572.08,0.85,-1,-1,-1
473,9,111.86,87.70,89.02,244.48,0.83,-1,-1,-1
474,10,-33.07,-105.05,227.67,573.04,0.83,-1,-1,-1
474,9,113.38,86.35,88.05,243.80,0.84,-1,-1,-1
475,10,-38.50,-119.11,233.93,593.39,0.82,-1,-1,-1
475,9,116.59,92.45,84.84,236.64,0.86,-1,-1,-1
476,10,-31.41,-101.13,224.19,571.91,0.82,-1,-1,-1
476,9,118.70,96.88,82.14,231.03,0.87,-1,-1,-1
477,10,-32.03,-99.83,222.35,570.26,0.80,-1,-1,-1
477,9,120.34,100.61,79.88,226.23,0.88,-1,-1,-1
478,10,-29.49,-87.19,215.12,552.30,0.82,-1,-1,-1
478,9,122.31,103.45,78.00,223.01,0.89,-1,-1,-1
479,10,-32.09,-85.51,214.99,551.38,0.83,-1,-1,-1
479,9,124.82,105.98,75.87,219.57,0.90,-1,-1,-1
480,10,-27.26,-80.53,210.19,541.03,0.83,-1,-1,-1
480,9,123.33,101.00,77.27,225.46,0.89,-1,-1,-1
481,10,-22.20,-68.62,202.44,522.19,0.81,-1,-1,-1
481,9,123.26,97.97,76.96,226.25,0.89,-1,-1,-1
482,10,-20.51,-61.85,197.12,508.84,0.82,-1,-1,-1
482,9,124.27,97.24,76.57,227.20,0.91,-1,-1,-1
483,10,-22.87,-60.55,196.99,510.03,0.83,-1,-1,-1
483,9,125.31,98.70,74.78,223.40,0.91,-1,-1,-1
484,10,-24.24,-55.06,194.42,503.35,0.83,-1,-1,-1
484,9,126.11,99.28,73.12,219.19,0.90,-1,-1,-1
485,10,-25.80,-54.88,192.83,498.02,0.78,-1,-1,-1
485,9,127.79,99.24,72.00,217.59,0.88,-1,-1,-1
486,10,-29.13,-55.44,193.18,496.89,0.85,-1,-1,-1
486,9,129.60,99.06,71.19,217.20,0.88,-1,-1,-1
487,10,-31.53,-56.32,192.27,492.61,0.84,-1,-1,-1
487,9,131.07,99.63,70.18,216.15,0.88,-1,-1,-1
488,10,-33.43,-56.93,191.99,490.15,0.82,-1,-1,-1
488,9,132.69,99.83,69.32,215.81,0.90,-1,-1,-1
489,10,-33.29,-55.72,190.60,485.74,0.83,-1,-1,-1
489,9,134.17,100.47,68.26,214.85,0.90,-1,-1,-1
490,10,-36.22,-59.74,192.71,490.36,0.84,-1,-1,-1
490,9,135.82,101.57,67.61,213.81,0.89,-1,-1,-1
491,10,-35.61,-59.69,191.48,486.80,0.87,-1,-1,-1
491,9,137.65,102.81,67.04,212.31,0.90,-1,-1,-1
492,10,-33.45,-56.74,188.45,478.48,0.86,-1,-1,-1
492,9,139.24,103.99,66.79,210.92,0.90,-1,-1,-1
493,10,-34.57,-55.00,188.53,478.07,0.86,-1,-1,-1
493,9,140.68,105.63,66.48,208.91,0.89,-1,-1,-1
494,10,-33.95,-49.28,186.51,471.85,0.83,-1,-1,-1
494,9,142.10,106.48,66.83,207.94,0.89,-1,-1,-1
495,10,-34.44,-45.36,185.19,466.61,0.81,-1,-1,-1
495,9,142.92,107.31,67.05,206.48,0.84,-1,-1,-1
496,10,-35.70,-43.98,185.40,465.44,0.82,-1,-1,-1
496,9,144.00,108.32,67.66,205.56,0.87,-1,-1,-1
497,10,-37.06,-47.85,188.12,472.51,0.87,-1,-1,-1
497,9,144.71,109.16,68.12,204.31,0.89,-1,-1,-1
498,10,-35.91,-46.61,187.19,470.39,0.87,-1,-1,-1
498,9,146.76,109.48,68.93,203.39,0.88,-1,-1,-1
499,10,-35.04,-45.89,186.15,468.47,0.88,-1,-1,-1
499,9,148.64,109.73,69.35,202.33,0.88,-1,-1,-1
500,10,-34.00,-43.15,184.15,464.25,0.88,-1,-1,-1
500,9,150.54,109.87,69.32,200.99,0.88,-1,-1,-1
501,10,-33.76,-38.74,181.85,458.56,0.88,-1,-1,-1
501,9,153.52,110.08,69.27,199.42,0.89,-1,-1,-1
502,10,-34.35,-35.00,180.91,457.16,0.87,-1,-1,-1
502,9,157.87,110.18,68.80,197.62,0.89,-1,-1,-1
503,10,-31.88,-31.47,177.94,451.92,0.87,-1,-1,-1
503,9,163.64,110.42,67.85,196.16,0.89,-1,-1,-1
504,10,-31.11,-27.69,175.41,447.85,0.87,-1,-1,-1
504,9,168.57,110.61,66.86,195.24,0.90,-1,-1,-1
505,10,-29.67,-24.92,171.82,441.32,0.87,-1,-1,-1
505,9,173.85,110.01,65.32,192.69,0.87,-1,-1,-1
506,10,-30.30,-23.52,170.55,440.71,0.88,-1,-1,-1
506,9,177.85,110.26,64.25,190.83,0.80,-1,-1,-1
507,10,-29.47,-20.41,167.02,433.79,0.88,-1,-1,-1
507,9,181.28,110.58,61.81,184.28,0.84,-1,-1,-1
507,11,225.56,124.06,46.60,166.89,0.61,-1,-1,-1
508,10,-28.62,-17.89,163.87,427.88,0.89,-1,-1,-1
508,9,183.42,111.53,60.08,180.27,0.79,-1,-1,-1
508,11,224.39,124.17,47.52,170.31,0.62,-1,-1,-1
509,10,-27.31,-14.12,159.90,419.22,0.90,-1,-1,-1
509,9,183.95,111.71,59.26,180.60,0.80,-1,-1,-1
509,11,223.29,124.20,47.84,171.83,0.64,-1,-1,-1
510,10,-26.36,-11.82,157.32,414.09,0.90,-1,-1,-1
510,9,186.36,112.65,58.14,179.30,0.84,-1,-1,-1
510,11,221.90,124.55,47.39,170.34,0.48,-1,-1,-1
511,10,-25.24,-11.31,154.25,407.51,0.90,-1,-1,-1
511,9,189.00,113.83,57.82,180.20,0.85,-1,-1,-1
511,11,220.68,124.25,47.34,170.50,0.56,-1,-1,-1
512,10,-23.87,-9.91,150.98,399.94,0.90,-1,-1,-1
512,9,191.68,114.63,57.43,180.52,0.85,-1,-1,-1
512,11,219.97,123.74,47.42,171.25,0.48,-1,-1,-1
513,10,-22.69,-8.87,147.83,392.71,0.90,-1,-1,-1
513,9,195.05,115.29,56.65,178.49,0.85,-1,-1,-1
513,11,218.53,123.71,46.97,170.70,0.65,-1,-1,-1
514,10,-22.97,-7.50,146.49,390.26,0.90,-1,-1,-1
514,9,199.24,116.36,56.91,178.78,0.80,-1,-1,-1
514,11,214.69,122.77,47.54,172.52,0.52,-1,-1,-1
515,10,-22.65,-6.60,145.55,389.57,0.90,-1,-1,-1
515,9,201.47,116.74,57.87,182.30,0.83,-1,-1,-1
516,10,-22.40,-4.50,143.61,385.50,0.90,-1,-1,-1
516,9,203.18,117.24,57.19,181.45,0.82,-1,-1,-1
517,10,-23.35,-3.72,143.89,388.10,0.89,-1,-1,-1
517,9,204.82,118.09,56.73,181.84,0.79,-1,-1,-1
518,10,-23.97,-1.51,143.43,388.75,0.88,-1,-1,-1
518,9,204.89,118.54,57.24,184.44,0.81,-1,-1,-1
519,10,-23.65,2.01,142.06,386.68,0.88,-1,-1,-1
519,11,204.53,119.64,50.70,183.17,0.82,-1,-1,-1
520,10,-22.70,6.77,139.07,379.45,0.88,-1,-1,-1
520,11,202.46,119.61,50.08,179.62,0.85,-1,-1,-1
521,10,-24.13,11.01,138.63,378.95,0.89,-1,-1,-1
521,11,200.71,119.22,49.37,175.37,0.84,-1,-1,-1
522,10,-23.68,13.41,137.18,375.97,0.89,-1,-1,-1
522,11,198.57,118.78,50.37,177.15,0.85,-1,-1,-1
523,10,-23.98,16.27,135.59,371.84,0.89,-1,-1,-1
523,11,196.32,118.47,50.95,177.50,0.84,-1,-1,-1
524,10,-23.50,18.47,134.70,370.43,0.87,-1,-1,-1
524,11,194.51,118.44,52.01,178.61,0.84,-1,-1,-1
525,10,-23.53,19.95,133.07,365.89,0.88,-1,-1,-1
525,11,189.66,118.21,55.55,188.50,0.86,-1,-1,-1
526,10,-23.57,20.55,130.72,358.32,0.89,-1,-1,-1
526,11,182.44,117.84,58.84,193.96,0.91,-1,-1,-1
527,10,-24.26,22.22,130.50,356.89,0.88,-1,-1,-1
527,11,175.35,117.47,62.39,197.61,0.92,-1,-1,-1
528,10,-22.30,23.06,128.41,350.95,0.90,-1,-1,-1
528,11,168.73,117.64,65.86,198.96,0.93,-1,-1,-1
529,10,-22.13,23.82,127.21,347.12,0.89,-1,-1,-1
529,11,162.18,117.64,69.38,199.93,0.93,-1,-1,-1
530,10,-21.85,24.80,126.30,344.00,0.90,-1,-1,-1
530,11,156.56,117.80,72.49,199.93,0.93,-1,-1,-1
531,10,-21.51,26.40,126.20,344.00,0.90,-1,-1,-1
531,11,151.49,117.94,75.60,200.69,0.93,-1,-1,-1
532,10,-21.13,27.00,125.80,343.13,0.90,-1,-1,-1
532,11,147.89,118.30,78.01,200.62,0.93,-1,-1,-1
533,10,-21.20,28.08,125.39,342.01,0.90,-1,-1,-1
533,11,144.25,118.07,80.44,201.97,0.92,-1,-1,-1
534,10,-21.39,30.41,124.34,338.19,0.90,-1,-1,-1
534,11,141.64,117.72,82.25,203.30,0.92,-1,-1,-1
535,10,-20.58,33.37,122.91,333.34,0.91,-1,-1,-1
535,11,139.52,117.25,83.42,204.24,0.92,-1,-1,-1
536,10,-19.63,35.48,121.90,330.42,0.91,-1,-1,-1
536,11,137.51,116.47,84.38,205.31,0.91,-1,-1,-1
537,10,-19.81,38.42,120.60,326.00,0.90,-1,-1,-1
537,11,135.87,115.24,85.03,206.45,0.91,-1,-1,-1
538,10,-19.45,41.44,119.45,322.49,0.91,-1,-1,-1
538,11,134.34,114.37,85.16,207.11,0.91,-1,-1,-1
539,10,-19.59,44.41,118.36,319.08,0.90,-1,-1,-1
539,11,133.56,113.48,85.19,207.87,0.92,-1,-1,-1
540,10,-20.06,45.96,117.65,317.10,0.90,-1,-1,-1
540,11,132.45,112.29,85.03,209.14,0.92,-1,-1,-1
541,10,-20.90,46.84,117.81,317.80,0.90,-1,-1,-1
541,11,130.67,111.13,84.69,210.14,0.93,-1,-1,-1
542,10,-21.08,49.23,116.74,315.26,0.90,-1,-1,-1
542,11,128.62,110.26,84.58,211.24,0.93,-1,-1,-1
543,10,-21.01,50.20,115.51,312.73,0.90,-1,-1,-1
543,11,126.35,109.80,84.34,211.61,0.94,-1,-1,-1
544,10,-20.82,52.02,112.58,304.68,0.90,-1,-1,-1
544,11,123.89,109.19,84.75,213.67,0.94,-1,-1,-1
545,10,-18.86,53.07,110.00,298.71,0.91,-1,-1,-1
545,11,121.09,108.61,85.30,216.15,0.94,-1,-1,-1
546,10,-17.72,53.07,108.56,296.34,0.91,-1,-1,-1
546,11,118.58,108.63,85.69,218.33,0.94,-1,-1,-1
547,10,-17.26,54.17,107.16,293.83,0.91,-1,-1,-1
547,11,116.58,108.81,85.52,218.82,0.94,-1,-1,-1
548,10,-16.75,54.97,105.99,291.95,0.91,-1,-1,-1
548,11,114.45,108.79,85.84,220.42,0.94,-1,-1,-1
549,10,-16.42,56.14,104.72,289.24,0.91,-1,-1,-1
549,11,112.30,108.38,86.18,221.85,0.94,-1,-1,-1
550,10,-16.28,57.20,103.69,286.74,0.91,-1,-1,-1
550,11,110.94,108.21,86.65,223.74,0.94,-1,-1,-1
550,9,301.94,126.87,49.18,156.60,0.69,-1,-1,-1
551,10,-17.27,58.47,104.28,288.71,0.90,-1,-1,-1
551,11,109.36,107.40,86.99,225.61,0.94,-1,-1,-1
551,9,305.56,128.01,47.35,147.05,0.62,-1,-1,-1
552,10,-16.43,60.72,103.79,288.01,0.91,-1,-1,-1
552,11,108.13,106.99,87.02,226.54,0.95,-1,-1,-1
552,9,305.35,128.18,49.07,147.70,0.67,-1,-1,-1
553,10,-15.76,62.97,102.78,285.16,0.91,-1,-1,-1
553,11,107.01,106.40,87.13,227.75,0.94,-1,-1,-1
553,9,312.65,129.10,45.82,139.18,0.79,-1,-1,-1
554,10,-13.18,64.82,101.59,282.50,0.91,-1,-1,-1
554,11,105.90,105.36,87.16,228.68,0.94,-1,-1,-1
554,9,317.64,129.58,42.89,129.83,0.81,-1,-1,-1
555,10,-10.21,66.83,99.89,278.99,0.92,-1,-1,-1
555,11,104.67,104.27,87.40,230.16,0.94,-1,-1,-1
555,9,318.42,129.56,44.06,134.10,0.84,-1,-1,-1
556,10,-7.20,68.74,98.13,275.63,0.93,-1,-1,-1
556,11,103.82,103.79,87.02,229.99,0.93,-1,-1,-1
556,9,318.25,129.62,46.17,142.55,0.86,-1,-1,-1
557,10,-5.15,70.47,96.82,273.71,0.93,-1,-1,-1
557,11,102.78,103.11,87.08,230.86,0.93,-1,-1,-1
557,9,318.71,129.64,46.65,145.98,0.86,-1,-1,-1
558,10,-3.52,71.96,95.69,271.87,0.93,-1,-1,-1
558,11,101.69,101.88,87.25,231.98,0.94,-1,-1,-1
558,9,321.28,129.55,44.56,141.47,0.85,-1,-1,-1
559,10,-2.09,73.68,94.69,269.75,0.93,-1,-1,-1
559,11,100.77,101.52,87.23,232.43,0.94,-1,-1,-1
559,9,323.34,129.19,43.52,140.68,0.82,-1,-1,-1
560,10,-1.00,74.48,94.03,268.22,0.93,-1,-1,-1
560,11,99.75,100.57,87.47,233.55,0.94,-1,-1,-1
560,9,325.65,129.13,42.03,138.03,0.82,-1,-1,-1
561,10,-0.32,75.41,93.67,267.05,0.93,-1,-1,-1
561,11,98.47,99.78,87.75,234.69,0.94,-1,-1,-1
561,9,329.14,128.95,40.95,136.45,0.85,-1,-1,-1
562,10,0.36,76.23,93.61,266.31,0.92,-1,-1,-1
562,11,96.31,99.80,87.97,234.78,0.95,-1,-1,-1
562,9,331.54,128.80,41.88,140.93,0.85,-1,-1,-1
563,10,0.73,76.33,93.94,266.58,0.92,-1,-1,-1
563,11,93.90,98.93,89.14,237.19,0.95,-1,-1,-1
563,9,334.08,128.67,41.81,141.45,0.85,-1,-1,-1
564,10,1.31,76.46,94.10,266.76,0.91,-1,-1,-1
564,11,91.60,98.62,90.17,239.28,0.95,-1,-1,-1
564,9,337.51,129.07,41.53,140.90,0.84,-1,-1,-1
565,10,2.18,76.70,94.24,266.35,0.90,-1,-1,-1
565,11,89.67,98.38,91.00,240.78,0.94,-1,-1,-1
565,9,339.11,129.53,42.48,145.28,0.84,-1,-1,-1
566,10,5.23,77.05,93.59,265.04,0.92,-1,-1,-1
566,11,87.75,97.47,91.80,242.14,0.94,-1,-1,-1
566,9,341.26,130.30,41.99,144.66,0.83,-1,-1,-1
567,10,9.21,77.75,92.54,263.68,0.92,-1,-1,-1
567,11,86.44,97.30,92.31,242.91,0.94,-1,-1,-1
567,9,343.77,130.66,40.97,142.06,0.83,-1,-1,-1
568,10,15.55,79.05,90.83,262.77,0.91,-1,-1,-1
568,11,86.13,97.11,92.54,243.76,0.94,-1,-1,-1
568,9,346.36,131.79,40.76,142.52,0.84,-1,-1,-1
569,10,21.94,80.49,88.27,259.81,0.91,-1,-1,-1
569,11,85.67,96.52,92.99,246.08,0.94,-1,-1,-1
569,9,349.30,132.81,39.32,137.83,0.84,-1,-1,-1
570,10,25.91,82.37,85.60,255.07,0.91,-1,-1,-1
570,11,84.63,96.09,93.31,248.35,0.94,-1,-1,-1
570,9,352.09,133.18,39.21,138.05,0.83,-1,-1,-1
571,10,29.73,84.18,84.16,252.53,0.91,-1,-1,-1
571,11,83.26,95.12,93.94,251.50,0.93,-1,-1,-1
571,9,354.70,133.61,39.81,141.51,0.82,-1,-1,-1
572,10,31.92,85.81,84.20,252.81,0.90,-1,-1,-1
572,11,82.07,93.79,94.29,253.93,0.93,-1,-1,-1
572,9,358.33,133.45,38.51,137.53,0.82,-1,-1,-1
573,10,34.53,88.20,84.34,251.30,0.90,-1,-1,-1
573,11,79.52,93.00,94.75,255.41,0.93,-1,-1,-1
573,9,361.45,133.22,38.00,136.30,0.85,-1,-1,-1
574,10,36.07,90.73,85.19,250.80,0.90,-1,-1,-1
574,11,78.38,91.89,95.00,257.04,0.92,-1,-1,-1
574,9,364.35,133.58,36.92,132.64,0.86,-1,-1,-1
575,10,36.79,92.85,86.13,249.45,0.90,-1,-1,-1
575,11,76.74,89.69,95.49,259.11,0.91,-1,-1,-1
575,9,367.38,133.71,36.70,131.46,0.85,-1,-1,-1
576,10,36.54,94.34,87.69,249.32,0.90,-1,-1,-1
576,11,72.70,88.57,96.45,260.14,0.90,-1,-1,-1
576,9,369.90,133.20,37.33,132.82,0.85,-1,-1,-1
577,10,37.84,94.77,89.42,248.02,0.86,-1,-1,-1
577,11,70.45,86.90,97.46,261.60,0.93,-1,-1,-1
577,9,371.71,133.09,38.37,135.42,0.86,-1,-1,-1
578,10,42.58,94.79,91.32,246.29,0.76,-1,-1,-1
578,11,69.63,85.69,97.90,262.40,0.93,-1,-1,-1
578,9,373.83,132.73,39.04,136.11,0.87,-1,-1,-1
579,10,49.06,88.92,96.41,251.21,0.52,-1,-1,-1
579,11,69.60,84.13,98.32,264.23,0.92,-1,-1,-1
579,9,376.09,132.59,39.22,134.10,0.87,-1,-1,-1
580,11,68.53,82.82,99.03,266.52,0.91,-1,-1,-1
580,9,377.41,132.23,41.18,138.40,0.88,-1,-1,-1
581,11,67.65,81.83,99.62,268.78,0.94,-1,-1,-1
581,9,379.36,132.70,41.00,134.57,0.85,-1,-1,-1
582,11,66.60,81.04,99.68,269.27,0.95,-1,-1,-1
582,9,380.19,132.88,41.41,133.85,0.85,-1,-1,-1
583,11,65.05,79.73,100.71,272.27,0.95,-1,-1,-1
583,9,380.56,133.25,41.57,132.98,0.85,-1,-1,-1
584,9,383.00,133.54,42.06,131.44,0.84,-1,-1,-1
585,9,385.44,134.25,41.77,127.06,0.81,-1,-1,-1
585,10,61.62,80.84,103.93,271.57,0.94,-1,-1,-1
586,9,385.89,134.59,43.94,131.40,0.83,-1,-1,-1
586,13,89.62,96.20,74.00,227.92,0.82,-1,-1,-1
586,10,61.35,80.70,104.77,274.21,0.94,-1,-1,-1
587,9,386.45,134.71,46.27,136.60,0.84,-1,-1,-1
587,13,94.77,97.66,72.89,224.47,0.84,-1,-1,-1
587,10,59.90,80.43,106.14,278.36,0.94,-1,-1,-1
588,9,388.14,134.98,46.16,134.32,0.79,-1,-1,-1
588,13,102.25,98.82,72.38,222.11,0.86,-1,-1,-1
588,10,57.86,79.00,107.86,283.92,0.94,-1,-1,-1
589,9,388.51,135.22,46.81,134.63,0.83,-1,-1,-1
589,13,106.96,100.62,72.31,219.13,0.87,-1,-1,-1
589,10,56.49,77.50,109.05,287.55,0.94,-1,-1,-1
590,9,388.98,135.23,47.45,135.43,0.86,-1,-1,-1
590,13,111.04,101.90,72.77,216.85,0.89,-1,-1,-1
590,10,54.96,76.27,110.02,291.03,0.93,-1,-1,-1
591,9,389.33,135.30,47.82,135.80,0.88,-1,-1,-1
591,13,112.58,103.22,73.48,214.59,0.89,-1,-1,-1
591,10,53.73,74.71,110.58,293.40,0.93,-1,-1,-1
592,9,389.74,135.17,47.59,134.42,0.87,-1,-1,-1
592,13,112.78,103.66,74.47,213.07,0.88,-1,-1,-1
592,10,53.39,73.76,111.15,294.89,0.93,-1,-1,-1
593,9,390.30,135.26,47.17,132.37,0.88,-1,-1,-1
593,13,113.90,104.83,75.53,212.04,0.89,-1,-1,-1
593,10,54.02,72.75,112.59,297.09,0.93,-1,-1,-1
594,9,390.36,135.07,47.80,133.82,0.88,-1,-1,-1
594,13,114.33,105.05,76.71,211.76,0.88,-1,-1,-1
594,10,50.61,71.27,112.37,297.92,0.93,-1,-1,-1
595,9,390.82,135.06,47.99,134.28,0.89,-1,-1,-1
595,13,113.80,104.97,78.43,212.95,0.88,-1,-1,-1
595,10,49.05,69.53,112.74,299.65,0.94,-1,-1,-1
596,9,391.50,135.21,48.17,134.92,0.90,-1,-1,-1
596,13,113.00,104.94,80.22,213.72,0.90,-1,-1,-1
596,10,47.63,67.10,113.57,302.34,0.94,-1,-1,-1
597,9,392.35,135.26,48.17,135.16,0.90,-1,-1,-1
597,13,114.64,104.59,81.28,214.36,0.90,-1,-1,-1
597,10,46.63,64.62,114.76,305.31,0.94,-1,-1,-1
598,9,393.06,135.43,48.22,135.40,0.89,-1,-1,-1
598,13,118.53,104.70,81.11,213.45,0.89,-1,-1,-1
598,10,44.70,62.45,116.26,309.90,0.93,-1,-1,-1
599,9,393.81,135.64,48.12,135.33,0.88,-1,-1,-1
599,13,121.47,104.79,80.50,211.99,0.89,-1,-1,-1
599,10,42.77,60.08,117.37,313.89,0.93,-1,-1,-1
600,9,393.41,135.72,48.13,135.30,0.84,-1,-1,-1
600,13,124.87,104.81,79.96,211.17,0.90,-1,-1,-1
600,10,40.81,58.10,117.78,315.71,0.93,-1,-1,-1
601,9,393.55,135.74,48.10,135.29,0.83,-1,-1,-1
601,13,130.81,104.99,78.81,210.71,0.92,-1,-1,-1
601,10,38.08,57.10,119.06,319.31,0.93,-1,-1,-1
602,9,391.18,135.60,48.93,136.65,0.83,-1,-1,-1
602,13,137.35,105.08,77.34,210.07,0.90,-1,-1,-1
602,10,35.28,56.09,120.22,322.17,0.93,-1,-1,-1
603,9,391.58,135.61,48.40,135.26,0.82,-1,-1,-1
603,13,144.78,105.60,75.48,209.37,0.91,-1,-1,-1
603,10,32.21,56.21,120.75,322.71,0.92,-1,-1,-1
604,9,392.31,135.69,48.23,135.87,0.83,-1,-1,-1
604,13,151.16,106.46,73.45,207.68,0.92,-1,-1,-1
604,10,29.80,56.76,120.45,320.86,0.92,-1,-1,-1
605,9,390.45,135.57,48.77,137.76,0.82,-1,-1,-1
605,13,155.64,106.85,72.21,207.77,0.92,-1,-1,-1
605,10,26.64,54.91,121.97,324.89,0.93,-1,-1,-1
606,9,389.43,135.82,48.36,136.81,0.81,-1,-1,-1
606,13,159.40,107.67,71.12,207.15,0.91,-1,-1,-1
